,ClientMacAddr,Unnamed: 0,Freq_per_day,lat_std,Stay_duration,lng_std,Category,Floor
129,38:00:25:6c:3f:09,2170,1628.4931080480214,0.1449451558554086,5.528679413072477,0.3646378396177024,1,2
130,38:00:25:6c:61:32,500,636.0,0.1338093308174076,3.0,0.063366192862531,1,1
131,38:25:6b:2e:5c:b0,120,3623.4220641937354,0.0257271647080263,10.320392081491446,0.0277417633264597,1,0
132,38:78:62:ec:78:16,509,1396.0,0.1316443243941616,5.0,0.1508753751501198,1,1
133,38:ca:da:bb:37:ec,2188,1978.0,0.2804427877344116,7.0,0.4180993183070289,1,2
134,38:de:ad:8a:18:bc,2190,1094.0420875420875,0.1908272132094391,4.835016835016835,0.2080163298986368,1,2
135,3c:28:6d:18:27:6d,2199,1771.1069753810082,0.2429355709779068,6.341100039077765,0.1495488544512919,1,2
136,3c:bb:fd:5b:0b:c7,2207,1717.1451333370603,0.3298344162872001,6.1406608151171245,0.2437882982155592,1,2
137,3c:cd:36:a3:4c:63,2208,1397.067940552017,0.3570477622897917,3.9858457183297946,0.2291913409657162,1,2
138,3c:f7:a4:44:a5:39,762,819.5774867477393,0.1382586115282926,3.9212659806672905,0.1717460135007607,1,1
139,40:4e:36:86:9c:12,2218,2100.893831824399,0.0688180872759519,7.120953559564906,0.1849926441920988,1,2
140,44:66:fc:d4:5b:4f,2253,1325.356228956229,0.0909738423128788,5.698989898989899,0.051170047024512,1,2
141,44:80:eb:82:3d:b3,797,618.0,0.0317231549500167,3.0,0.078157250638445,1,1
142,44:85:00:b0:a1:b7,798,683.0,0.0325651561936467,3.0,0.0585934146392646,1,1
143,48:2c:a0:8e:7a:b1,162,1757.3737338456165,0.0386357293768869,8.703341483292583,0.1326095000522345,1,3
144,48:3b:38:be:96:dd,165,428.371914893617,0.0761471030580186,2.786382978723404,0.1919404299315705,1,3
145,48:3b:38:c8:3d:bc,806,732.0,0.096592115839805,3.0,0.3211168011056065,1,1
146,48:45:20:37:c1:8e,809,656.0,0.0228640537900423,3.0,0.0413874310635108,1,1
147,48:45:20:37:c1:e8,2275,1820.064635390107,0.1786797349584384,6.38392401835798,0.2008671241012595,1,2
148,48:45:20:37:c1:f2,811,865.1648181276088,0.0384588991736926,3.459630292188432,0.0716520653707916,1,1
149,48:45:20:37:c2:10,2278,1535.079496522027,0.0913446923500937,6.130175554819477,0.0448120094510948,1,2
150,48:45:20:37:c2:38,812,1104.3339556592766,0.0831208618566752,4.48681446907818,0.039447611345757,1,1
151,48:45:20:37:c2:3d,813,771.0,0.0839923334185496,3.0,0.2658065848012626,1,1
152,48:45:20:37:ca:6c,814,575.099912357581,0.1044176990219511,3.556529360210342,0.0541798206804218,1,1
153,48:45:20:37:ca:71,2281,1571.1820074607444,0.0728550613631704,6.646482172291143,0.2728759997308601,1,2
154,48:45:20:37:cb:c0,143,3622.4917339484814,0.0287194994689773,10.320069204152247,0.0258358636705441,1,0
155,48:45:20:37:cb:cf,171,553.0,0.0368135824462123,3.0,0.1117175354152811,1,3
156,48:45:20:37:cb:d4,818,937.0,0.0804758274157495,5.0,0.0538518892876406,1,1
157,48:45:20:37:d1:1f,174,570.0,0.0453610656749494,3.0,0.1067837414323098,1,3
158,48:45:20:37:d1:6f,175,548.0593607305937,0.0405969177177868,3.0,0.1201671017735081,1,3
159,48:45:20:37:e8:a3,176,414.0,0.026574307461637,2.0,0.0788837959785545,1,3
160,48:45:20:37:e8:b7,825,676.0156826568266,0.2280066894289649,3.3288745387453877,0.3285207868301468,1,1
161,48:45:20:37:e8:c1,2293,973.7142857142856,0.2736907559870336,4.166386554621849,0.2945126530907372,1,2
162,48:45:20:37:e8:fd,2299,1333.6644705882352,0.2027194652062297,4.259764705882353,0.2814061639650769,1,2
163,48:45:20:37:e9:02,830,1483.0068063765,0.0483631028183515,5.2612394769837,0.1716572218814795,1,1
164,48:45:20:4b:c1:3e,833,1021.0988146040778,0.0713254435482396,4.179706021811285,0.1774922016492509,1,1
165,48:45:20:4b:c1:43,834,1216.769494430163,0.090047872293831,4.603256212510711,0.0414025743325307,1,1
166,48:45:20:4b:c2:51,838,649.8036904151717,0.1260589734320842,3.2926704254228603,0.1440282190611124,1,1
167,48:45:20:4c:11:48,843,1327.089571015222,0.317698820152125,5.009435149075356,0.2161312462673909,1,1
168,48:45:20:4c:11:a2,845,610.704,0.3762688357745596,3.729142857142857,0.3468171115310985,1,1
169,48:45:20:4c:11:b1,846,802.5363947239863,0.1433884644641888,3.8768930141670737,0.2545442171136695,1,1
170,48:4b:aa:56:af:cf,181,479.0,0.0555858897846373,3.0,0.1300826058053493,1,3
171,48:a4:72:9a:d8:a0,2322,1569.038370780753,0.1615422861769006,6.032522827536678,0.0614936134583523,1,2
172,48:a4:72:9c:d6:00,2323,1358.7526045716063,0.2174600496404156,5.331130461825532,0.1347925196968161,1,2
173,48:a4:72:a9:2a:4a,855,1103.6532983508246,0.0414181226360104,3.965329835082459,0.1193004283770755,1,1
174,48:a4:72:ab:5e:aa,856,630.3899308983218,0.1458386671015169,2.747285291214215,0.2352387422576098,1,1
175,48:a4:72:ab:61:57,2325,1371.391831238779,0.1586681401332653,6.38016157989228,0.3650912946516679,1,2
176,48:a4:72:ab:70:20,2326,1790.9058292068455,0.1336659248871017,6.042915472157067,0.044752585773219,1,2
177,48:a4:72:ae:11:54,858,745.8559843820393,0.0582213445129069,3.811683435951344,0.1826307006755875,1,1
178,48:a4:72:ae:11:5e,859,681.8020521590423,0.0880209476901147,3.7071398033347593,0.2092379991325622,1,1
179,48:a4:72:ae:11:68,2329,970.7064499746064,0.0213860448386575,3.97866937531742,0.057130237583521,1,2
180,48:a4:72:ae:11:6d,2330,1670.3795634056844,0.0308594712718209,5.801417998631756,0.1156163589454806,1,2
181,48:a4:72:ae:11:7c,2331,2343.197215571517,0.0472868063036047,7.780438059767668,0.133846608277854,1,2
182,48:a4:72:ae:11:81,147,5212.406060300748,0.0332347283039402,15.269237550691418,0.0204249539835846,1,0
183,48:a4:72:ae:11:86,2333,1287.6444565811032,0.2272855171820621,5.22217367558711,0.0636754863839277,1,2
184,48:a4:72:ae:11:8b,2334,2204.065142393289,0.2084592097296351,7.990191436109044,0.220630749571787,1,2
185,48:a4:72:ae:11:95,2336,1752.3034682080925,0.1664684411939225,6.177294075144508,0.0683529510874614,1,2
186,48:a4:72:ae:11:9a,2337,2299.2847636074694,0.2123789507916812,7.442391736193882,0.1523994976408185,1,2
187,48:a4:72:ae:11:9f,865,785.3686327077749,0.0376493842008421,3.1172922252010724,0.2061072592960727,1,1
188,48:a4:72:ae:11:a4,866,930.2469135802468,0.0571893569213037,3.6049382716049374,0.1263535887382875,1,1
189,48:a4:72:ae:11:a9,184,688.2490636704119,0.0330183509732151,3.5374531835206,0.0902218136522332,1,3
190,48:a4:72:ae:11:ae,2340,1257.6752469320563,0.194424252771843,4.99820413049985,0.2042095782099643,1,2
191,48:a4:72:ae:11:b3,148,2042.9535051360608,0.0398598442983667,6.498468192467112,0.019193938472541,1,0
192,48:a4:72:ae:11:b8,869,1152.272977814524,0.1622569817080125,4.410706903679206,0.2115659771073796,1,1
193,48:a4:72:ae:11:cc,2343,1507.9552947052948,0.1651100851933285,5.387487512487512,0.0572427707615791,1,2
194,48:a4:72:ae:11:db,2344,1393.6425745185966,0.2149335233229901,5.1238459509364285,0.0662178303169273,1,2
195,48:a4:72:ae:11:f4,2345,1699.8635923895515,0.2028245400725583,5.918090938406966,0.1662482739081894,1,2
196,48:a4:72:ae:12:35,2347,1514.9599268841396,0.0910771208039216,6.227291901012373,0.2663892940413185,1,2
197,48:a4:72:ae:12:3a,2348,1476.1789259080422,0.2633330981985695,5.996780943183647,0.0596201019750624,1,2
198,48:a4:72:ae:12:49,871,1106.9091908673436,0.1624855589150117,4.5005497703900135,0.1881529096429682,1,1
199,48:a4:72:ae:12:4e,872,1100.5102254850551,0.1805371188942259,4.208704771893026,0.0445537994981985,1,1
200,48:a4:72:ae:12:67,2353,1766.7842867849113,0.030362004862322,6.318323757182114,0.0993857102914069,1,2
201,48:a4:72:ae:12:6c,2354,995.5910537778524,0.2422797558251278,5.196347796950913,0.3359896148695789,1,2
202,48:a4:72:ae:12:7b,2357,1017.1572374645224,0.2065886287210266,4.683065279091769,0.0533826135122231,1,2
203,48:a4:72:ae:12:80,2359,1832.1905961376997,0.2218767390191912,6.239336691855583,0.2062384240898956,1,2
204,48:a4:72:ae:12:8a,2360,2116.0344416281496,0.1469340652476434,7.276725808856419,0.0608093660051449,1,2
205,48:a4:72:ae:12:8f,2361,1455.8340431891206,0.0704333301535092,5.641784353284017,0.2283849505878157,1,2
206,48:bf:6b:51:3c:bf,2367,1703.7245075022963,0.1701068997551797,6.651934265591508,0.213733681334473,1,2
207,48:f1:7f:b3:6e:1a,2375,2228.7358601439696,0.0375867338868592,7.77919788453063,0.0669605551193374,1,2
208,4c:32:75:08:8c:9d,2378,2220.636012701575,0.0530399086254002,7.864641055974099,0.0873921856162076,1,2
209,4c:34:88:bd:f4:20,890,1190.5921552087727,0.0867347947519982,4.539013074652045,0.1596906077789819,1,1
210,4c:34:88:f6:61:2a,154,4050.213221406086,0.0402731351809295,12.381322140608605,0.0499863867935549,1,0
211,4c:34:88:f6:61:70,893,617.6986986986986,0.2417363140813511,2.967967967967968,0.2921336652511485,1,1
212,4c:34:88:f6:61:b6,2388,998.9994697773064,0.0317608786866179,3.8252916224814415,0.0673846862189158,1,2
213,4c:34:88:f6:62:06,895,1202.642857142857,0.0502729144852291,4.623015873015873,0.0788466675165345,1,1
214,4c:34:88:f6:62:0b,896,876.0,0.0198031779516874,4.0,0.019720814801084,1,1
215,4c:34:88:f6:62:2e,191,1723.3678640153944,0.0344394852992674,7.6632456703014755,0.2277143489743953,1,3
216,4c:56:9d:6b:e2:d1,2394,1573.334185988943,0.2039803552376806,6.159914184338642,0.1489056359654509,1,2
217,4c:56:9d:75:42:ee,898,627.0450503852993,0.1427950213550906,3.528749259039716,0.0547963369105418,1,1
218,4c:56:9d:75:d1:e5,2395,2045.21779154117,0.1548357448408482,7.628982310270224,0.1350542284029626,1,2
219,4c:56:9d:82:93:8f,2396,1414.25213608824,0.0934949901292103,4.78312878670188,0.0412240086249552,1,2
220,4c:66:41:83:c2:a8,192,753.5510204081633,0.0462939638936998,4.061224489795919,0.1441554370454321,1,3
221,4c:66:41:8b:a9:2b,902,926.699209245742,0.1719018763859138,4.132147201946472,0.1343720579446264,1,1
222,4c:74:bf:da:bd:6a,2401,1024.857856319631,0.09818919395167,3.317710334229735,0.1889820221418127,1,2
223,50:a6:7f:2e:3a:bf,198,422.7820738137083,0.0579739817683849,2.869947275922671,0.2032674381481919,1,3
224,50:a6:7f:71:86:37,909,688.0,0.0260654310089902,3.0,0.0540092700741867,1,1
225,50:de:06:25:5d:40,158,5341.050040834509,0.0354086404265283,15.324176504071076,0.03699589829313,1,0
226,50:de:06:28:65:49,2413,3713.282232679901,0.0739833923067357,13.377442577991086,0.0322528373479985,1,2
227,54:99:63:85:13:88,2419,1664.668013677339,0.2356777029840097,6.196767174386074,0.1367326355881449,1,2
228,58:c5:cb:d6:38:77,930,2171.5412911084045,0.0748825382578872,7.244823386114494,0.1513867511393119,1,1
229,58:e2:8f:86:67:be,941,1217.738701604593,0.123275779829952,4.529810098630944,0.2119955402700226,1,1
230,58:e2:8f:86:67:c1,2436,1502.340692873811,0.0635005650003337,5.3119727158499375,0.1004404428610179,1,2
231,58:e2:8f:c1:61:17,944,2084.4605,0.0980041066158853,7.80825,0.0676911170734276,1,1
232,5c:03:39:f9:2b:a6,2445,1194.59777092248,0.1794119253985472,4.441735496069261,0.0829785587206342,1,2
233,5c:5f:67:8b:1a:dc,2449,1069.1125551171965,0.0302830219934785,4.723021582733813,0.0842019170831247,1,2
234,5c:5f:67:8b:1a:f0,2450,2664.396877567789,0.1362683351844148,8.872637633525061,0.0364015735910377,1,2
235,5c:5f:67:8b:1b:31,949,1272.317400556556,0.2743448790001306,5.210018006220331,0.1128588596387805,1,1
236,5c:5f:67:8b:1b:63,950,1596.7802510676847,0.0656463217069638,6.304516629998706,0.1521957317842078,1,1
237,5c:5f:67:8b:1b:6d,2453,1640.8073260701724,0.1237850688657899,6.395899459552201,0.1415855044717686,1,2
238,5c:5f:67:8b:1b:72,2454,2795.153698366955,0.1532341917236139,8.773374959974383,0.1965804272437231,1,2
239,5c:5f:67:8b:1b:77,952,588.7563850687623,0.253822931770258,3.328094302554028,0.119553415911106,1,1
240,5c:5f:67:8b:1b:9a,2457,1227.860134629768,0.3530669814043171,4.829468960359013,0.408830754679283,1,2
241,5c:5f:67:8b:1b:9f,954,657.3602915654287,0.046132531951639,3.073932662270045,0.1252146039339858,1,1
242,5c:5f:67:8b:1b:a4,2459,1389.3558486967577,0.0842364699278866,5.709075015893197,0.2258982624740248,1,2
243,5c:5f:67:8b:1b:a9,956,1108.9204165117144,0.247601558737388,4.337548035205157,0.3382145781343641,1,1
244,5c:5f:67:8b:1b:ae,2461,1022.1306631648064,0.0989233214128028,4.0,0.2150208452223781,1,2
245,5c:5f:67:8b:1b:b8,958,972.7276041091352,0.0372950211112152,3.767811775102176,0.1274782798249333,1,1
246,5c:5f:67:8b:1b:c2,959,930.3307662687716,0.1396239203342675,4.197535618020793,0.2261301923295202,1,1
